	Unnamed: 0	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code
11176	4168	37099	Jackson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11177	4169	37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	17.0	Count
11178	4170	37103	Jones	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11179	4171	37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11180	4172	37107	Lenoir	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	4.0	Count
11181	4173	37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11182	4174	37113	Macon	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11183	4175	37115	Madison	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11184	4176	37117	Martin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11185	4177	37111	McDowell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11186	4178	37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	58.0	Count
11187	4179	37121	Mitchell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11188	4180	37123	Montgomery	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11189	4181	37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	7.0	Count
11190	4182	37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	3.0	Count
11191	4183	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	3.0	Count
11192	4184	37131	Northampton	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	5.0	Count
11193	4185	37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11194	4186	37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	30.0	Count
11195	4187	37137	Pamlico	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11196	4188	37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11197	4189	37141	Pender	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11198	4190	37143	Perquimans	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11199	4191	37145	Person	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11200	4192	37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11201	4193	37149	Polk	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11202	4194	37151	Randolph	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	5.0	Count
11203	4195	37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11204	4196	37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	6.0	Count
11205	4197	37157	Rockingham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	2.0	Count
11206	4198	37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	25.0	Count
11207	4199	37161	Rutherford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	7.0	Count
11208	4200	37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11209	4201	37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11210	4202	37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	4.0	Count
11211	4203	37169	Stokes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11212	4204	37171	Surry	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11213	4205	37173	Swain	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11214	4206	37175	Transylvania	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11215	4207	37177	Tyrrell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11216	4208	37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	15.0	Count
11217	4209	37181	Vance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	10.0	Count
11218	4210	37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	21.0	Count
11219	4211	37185	Warren	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11220	4212	37187	Washington	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	3.0	Count
11221	4213	37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11222	4214	37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	12.0	Count
11223	4215	37193	Wilkes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11224	4216	37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	8.0	Count
11225	4217	37197	Yadkin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	1.0	Count
11226	4218	37199	Yancey	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	0.0	Count
11227	4219	37001	Alamance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11228	4220	37003	Alexander	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11229	4221	37005	Alleghany	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11230	4222	37007	Anson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11231	4223	37009	Ashe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11232	4224	37013	Beaufort	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11233	4225	37015	Bertie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11234	4226	37017	Bladen	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11235	4227	37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11236	4228	37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	4.0	Count
11237	4229	37023	Burke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	11.0	Count
11238	4230	37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	17.0	Count
11239	4231	37027	Caldwell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11240	4232	37029	Camden	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11241	4233	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11242	4234	37033	Caswell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11243	4235	37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11244	4236	37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	11.0	Count
11245	4237	37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11246	4238	37041	Chowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11247	4239	37043	Clay	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11248	4240	37045	Cleveland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11249	4241	37047	Columbus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	13.0	Count
11250	4242	37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	4.0	Count
11251	4243	37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	9.0	Count
11252	4244	37053	Currituck	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11253	4245	37055	Dare	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11254	4246	37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	10.0	Count
11255	4247	37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11256	4248	37061	Duplin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11257	4249	37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	31.0	Count
11258	4250	37065	Edgecombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	7.0	Count
11259	4251	37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	5.0	Count
11260	4252	37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	20.0	Count
11261	4253	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	4.0	Count
11262	4254	37073	Gates	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11263	4255	37075	Graham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11264	4256	37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	6.0	Count
11265	4257	37079	Greene	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11266	4258	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	38.0	Count
11267	4259	37083	Halifax	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11268	4260	37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	13.0	Count
11269	4261	37087	Haywood	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11270	4262	37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	24.0	Count
11271	4263	37091	Hertford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11272	4264	37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11273	4265	37095	Hyde	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11274	4266	37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	5.0	Count
11275	4267	37099	Jackson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11276	4268	37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	17.0	Count
11277	4269	37103	Jones	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11278	4270	37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11279	4271	37107	Lenoir	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	4.0	Count
11280	4272	37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11281	4273	37113	Macon	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11282	4274	37115	Madison	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11283	4275	37117	Martin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11284	4276	37111	McDowell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11285	4277	37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	58.0	Count
11286	4278	37121	Mitchell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11287	4279	37123	Montgomery	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11288	4280	37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	9.0	Count
11289	4281	37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11290	4282	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11291	4283	37131	Northampton	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	7.0	Count
11292	4284	37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11293	4285	37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	32.0	Count
11294	4286	37137	Pamlico	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11295	4287	37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11296	4288	37141	Pender	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11297	4289	37143	Perquimans	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11298	4290	37145	Person	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11299	4291	37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11300	4292	37149	Polk	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11301	4293	37151	Randolph	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	5.0	Count
11302	4294	37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11303	4295	37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	6.0	Count
11304	4296	37157	Rockingham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	2.0	Count
11305	4297	37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	25.0	Count
11306	4298	37161	Rutherford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	7.0	Count
11307	4299	37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11308	4300	37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11309	4301	37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	4.0	Count
11310	4302	37169	Stokes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11311	4303	37171	Surry	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11312	4304	37173	Swain	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11313	4305	37175	Transylvania	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11314	4306	37177	Tyrrell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11315	4307	37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	16.0	Count
11316	4308	37181	Vance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	11.0	Count
11317	4309	37183	Wake	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	22.0	Count
11318	4310	37185	Warren	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11319	4311	37187	Washington	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	3.0	Count
11320	4312	37189	Watauga	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11321	4313	37191	Wayne	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	12.0	Count
11322	4314	37193	Wilkes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11323	4315	37195	Wilson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	8.0	Count
11324	4316	37197	Yadkin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	1.0	Count
11325	4317	37199	Yancey	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	0.0	Count
11326	4318	37001	Alamance	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count
11327	4319	37003	Alexander	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11328	4320	37005	Alleghany	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11329	4321	37007	Anson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11330	4322	37009	Ashe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11331	4323	37013	Beaufort	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11332	4324	37015	Bertie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11333	4325	37017	Bladen	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11334	4326	37019	Brunswick	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11335	4327	37021	Buncombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	4.0	Count
11336	4328	37023	Burke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	11.0	Count
11337	4329	37025	Cabarrus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	17.0	Count
11338	4330	37027	Caldwell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11339	4331	37029	Camden	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11340	4332	37031	Carteret	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11341	4333	37033	Caswell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11342	4334	37035	Catawba	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11343	4335	37037	Chatham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	11.0	Count
11344	4336	37039	Cherokee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11345	4337	37041	Chowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11346	4338	37043	Clay	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11347	4339	37045	Cleveland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11348	4340	37047	Columbus	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	13.0	Count
11349	4341	37049	Craven	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	4.0	Count
11350	4342	37051	Cumberland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	9.0	Count
11351	4343	37053	Currituck	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11352	4344	37055	Dare	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11353	4345	37057	Davidson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	10.0	Count
11354	4346	37059	Davie	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11355	4347	37061	Duplin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11356	4348	37063	Durham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	32.0	Count
11357	4349	37065	Edgecombe	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	7.0	Count
11358	4350	37067	Forsyth	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count
11359	4351	37069	Franklin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	20.0	Count
11360	4352	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count
11361	4353	37073	Gates	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11362	4354	37075	Graham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11363	4355	37077	Granville	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	6.0	Count
11364	4356	37079	Greene	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11365	4357	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	38.0	Count
11366	4358	37083	Halifax	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11367	4359	37085	Harnett	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	13.0	Count
11368	4360	37087	Haywood	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11369	4361	37089	Henderson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	27.0	Count
11370	4362	37091	Hertford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11371	4363	37093	Hoke	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11372	4364	37095	Hyde	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11373	4365	37097	Iredell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count
11374	4366	37099	Jackson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11375	4367	37101	Johnston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	17.0	Count
11376	4368	37103	Jones	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11377	4369	37105	Lee	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11378	4370	37107	Lenoir	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	4.0	Count
11379	4371	37109	Lincoln	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11380	4372	37113	Macon	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11381	4373	37115	Madison	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11382	4374	37117	Martin	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11383	4375	37111	McDowell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11384	4376	37119	Mecklenburg	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	61.0	Count
11385	4377	37121	Mitchell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11386	4378	37123	Montgomery	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11387	4379	37125	Moore	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	9.0	Count
11388	4380	37127	Nash	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11389	4381	37129	New Hanover	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11390	4382	37131	Northampton	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	7.0	Count
11391	4383	37133	Onslow	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11392	4384	37135	Orange	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	33.0	Count
11393	4385	37137	Pamlico	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11394	4386	37139	Pasquotank	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	3.0	Count
11395	4387	37141	Pender	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11396	4388	37143	Perquimans	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11397	4389	37145	Person	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11398	4390	37147	Pitt	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11399	4391	37149	Polk	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11400	4392	37151	Randolph	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	5.0	Count
11401	4393	37153	Richmond	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11402	4394	37155	Robeson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	6.0	Count
11403	4395	37157	Rockingham	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	2.0	Count
11404	4396	37159	Rowan	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	25.0	Count
11405	4397	37161	Rutherford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	7.0	Count
11406	4398	37163	Sampson	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11407	4399	37165	Scotland	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11408	4400	37167	Stanly	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	4.0	Count
11409	4401	37169	Stokes	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11410	4402	37171	Surry	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	1.0	Count
11411	4403	37173	Swain	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11412	4404	37175	Transylvania	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11413	4405	37177	Tyrrell	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	0.0	Count
11414	4406	37179	Union	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	17.0	Count
