GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-20	492.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-21	497.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-22	505.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-23	516.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-24	520.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-25	520.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-26	521.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-27	529.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	529.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	538.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	539.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	540.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	545.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-02	545.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-03	548.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-04	548.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-05	549.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-06	549.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-07	551.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-08	551.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-09	553.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-10	557.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-11	559.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-12	561.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-13	562.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-14	564.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-15	567.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-16	567.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-17	572.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-18	573.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-19	582.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-20	583.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-21	583.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-22	585.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-23	585.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-24	592.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-25	593.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-26	596.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-27	598.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-28	603.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-29	604.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-30	621.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-01	630.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-02	635.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-03	645.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-04	645.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-05	658.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-06	658.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-07	659.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-08	666.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-09	670.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-10	675.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-11	678.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-12	683.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-13	685.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-14	684.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-15	688.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-16	698.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-17	701.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-18	703.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-19	704.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-20	707.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-21	709.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-22	720.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-23	735.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-24	744.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-25	745.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-26	749.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-27	752.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-28	755.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-29	764.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-30	765.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-10-31	765.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-01	773.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-02	775.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-03	778.0	Count	34580.99999999999
37113	Macon	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-11-04	783.0	Count	34580.99999999999
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-02	1.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-03	1.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-04	1.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-05	1.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-06	1.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-07	2.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-08	3.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-09	3.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-10	3.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-11	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-12	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-13	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-14	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-15	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-16	4.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-17	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-18	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-19	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-20	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-21	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-22	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-23	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-24	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-25	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-26	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-27	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-28	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-29	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-04-30	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-01	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-02	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-03	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-04	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-05	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-06	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-07	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-08	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-09	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-10	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-11	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-12	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-13	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-14	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-15	5.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-16	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-17	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-18	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-19	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-20	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-21	7.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-22	9.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-23	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-24	8.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-25	9.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-26	9.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-27	9.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-28	9.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-29	12.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-30	12.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-05-31	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-01	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-02	15.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-03	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-04	16.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-05	17.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-06	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-07	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-08	14.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-09	13.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-10	13.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-11	15.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-12	15.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-13	16.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-14	16.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-15	16.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-16	18.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-17	19.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-18	23.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-19	24.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-20	25.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-21	25.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-22	26.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-23	26.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-24	26.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-25	26.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-26	25.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-27	27.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-28	29.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-29	30.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-06-30	32.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-01	33.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-02	34.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-03	40.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-04	43.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-05	44.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-06	49.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-07	51.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-08	52.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-09	56.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-10	55.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-11	55.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-12	55.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-13	56.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-14	57.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-15	57.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-16	58.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-17	58.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-18	60.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-19	60.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-20	60.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-21	60.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-22	60.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-23	64.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-24	67.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-25	68.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-26	68.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-27	71.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-28	71.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-29	73.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-30	73.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-07-31	74.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-01	75.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-02	77.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-03	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-04	79.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-05	79.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-06	79.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-07	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-08	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-09	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-10	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-11	78.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-12	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-13	81.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-14	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-15	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-16	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-17	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-18	80.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-19	82.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-20	83.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-21	84.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-22	84.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-23	88.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-24	89.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-25	90.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-26	89.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-27	89.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-28	90.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-29	92.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-30	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-08-31	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-01	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-02	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-03	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-04	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-05	93.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-06	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-07	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-08	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-09	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-10	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-11	94.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-12	96.0	Count	14992.0
37121	Mitchell	NYTI_CNTY_COV01	COVID-19 Confirmed Cases		2020-09-13	97.0	Count	14992.0
