	LocationType	Location	Race	TimeFrame	DataFormat	Data
4719	County	Robeson	Other Non-Hispanic	2016	Number	0.0
4720	County	Robeson	Hispanic	2016	Number	1.0
4721	County	Robeson	Total	2016	Number	11.0
4722	County	Robeson	Non-Hispanic White	2016	Rate	3.0
4723	County	Robeson	Non-Hispanic African American	2016	Rate	7.9
4724	County	Robeson	Non-Hispanic American Indian	2016	Rate	7.8
4725	County	Robeson	Other Non-Hispanic	2016	Rate	0.0
4726	County	Robeson	Hispanic	2016	Rate	3.6
4727	County	Robeson	Total	2016	Rate	6.2
4728	County	Robeson	Non-Hispanic White	2017	Number	3.0
4729	County	Robeson	Non-Hispanic White	2017	Rate	9.3
4730	County	Robeson	Non-Hispanic African American	2017	Number	6.0
4731	County	Robeson	Non-Hispanic African American	2017	Rate	15.8
4732	County	Robeson	Non-Hispanic American Indian	2017	Number	13.0
4733	County	Robeson	Non-Hispanic American Indian	2017	Rate	16.5
4734	County	Robeson	Other Non-Hispanic	2017	Number	1.0
4735	County	Robeson	Other Non-Hispanic	2017	Rate	43.5
4736	County	Robeson	Hispanic	2017	Number	2.0
4737	County	Robeson	Hispanic	2017	Rate	7.4
4738	County	Robeson	Total	2017	Number	25.0
4739	County	Robeson	Total	2017	Rate	14.0
4740	County	Rockingham	Non-Hispanic White	2013	Number	3.0
4741	County	Rockingham	Non-Hispanic African American	2013	Number	6.0
4742	County	Rockingham	Non-Hispanic American Indian	2013	Number	0.0
4743	County	Rockingham	Other Non-Hispanic	2013	Number	0.0
4744	County	Rockingham	Hispanic	2013	Number	0.0
4745	County	Rockingham	Total	2013	Number	9.0
4746	County	Rockingham	Non-Hispanic White	2013	Rate	4.7
4747	County	Rockingham	Non-Hispanic African American	2013	Rate	29.9
4748	County	Rockingham	Non-Hispanic American Indian	2013	Rate	0.0
4749	County	Rockingham	Other Non-Hispanic	2013	Rate	0.0
4750	County	Rockingham	Hispanic	2013	Rate	0.0
4751	County	Rockingham	Total	2013	Rate	9.4
4752	County	Rockingham	Non-Hispanic White	2014	Number	2.0
4753	County	Rockingham	Non-Hispanic African American	2014	Number	3.0
4754	County	Rockingham	Non-Hispanic American Indian	2014	Number	0.0
4755	County	Rockingham	Other Non-Hispanic	2014	Number	0.0
4756	County	Rockingham	Hispanic	2014	Number	0.0
4757	County	Rockingham	Total	2014	Number	5.0
4758	County	Rockingham	Non-Hispanic White	2014	Rate	3.1
4759	County	Rockingham	Non-Hispanic African American	2014	Rate	15.0
4760	County	Rockingham	Non-Hispanic American Indian	2014	Rate	0.0
4761	County	Rockingham	Other Non-Hispanic	2014	Rate	0.0
4762	County	Rockingham	Hispanic	2014	Rate	0.0
4763	County	Rockingham	Total	2014	Rate	5.2
4764	County	Rockingham	Non-Hispanic White	2015	Number	5.0
4765	County	Rockingham	Non-Hispanic African American	2015	Number	2.0
4766	County	Rockingham	Non-Hispanic American Indian	2015	Number	0.0
4767	County	Rockingham	Other Non-Hispanic	2015	Number	0.0
4768	County	Rockingham	Hispanic	2015	Number	1.0
4769	County	Rockingham	Total	2015	Number	8.0
4770	County	Rockingham	Non-Hispanic White	2015	Rate	8.0
4771	County	Rockingham	Non-Hispanic African American	2015	Rate	10.7
4772	County	Rockingham	Non-Hispanic American Indian	2015	Rate	0.0
4773	County	Rockingham	Other Non-Hispanic	2015	Rate	0.0
4774	County	Rockingham	Hispanic	2015	Rate	12.2
4775	County	Rockingham	Total	2015	Rate	8.8
4776	County	Rockingham	Non-Hispanic White	2016	Number	7.0
4777	County	Rockingham	Non-Hispanic African American	2016	Number	5.0
4778	County	Rockingham	Non-Hispanic American Indian	2016	Number	0.0
4779	County	Rockingham	Other Non-Hispanic	2016	Number	0.0
4780	County	Rockingham	Hispanic	2016	Number	0.0
4781	County	Rockingham	Total	2016	Number	12.0
4782	County	Rockingham	Non-Hispanic White	2016	Rate	10.8
4783	County	Rockingham	Non-Hispanic African American	2016	Rate	27.0
4784	County	Rockingham	Non-Hispanic American Indian	2016	Rate	0.0
4785	County	Rockingham	Other Non-Hispanic	2016	Rate	0.0
4786	County	Rockingham	Hispanic	2016	Rate	0.0
4787	County	Rockingham	Total	2016	Rate	12.8
4788	County	Rockingham	Non-Hispanic White	2017	Number	3.0
4789	County	Rockingham	Non-Hispanic White	2017	Rate	5.0
4790	County	Rockingham	Non-Hispanic African American	2017	Number	0.0
4791	County	Rockingham	Non-Hispanic African American	2017	Rate	0.0
4792	County	Rockingham	Non-Hispanic American Indian	2017	Number	0.0
4793	County	Rockingham	Non-Hispanic American Indian	2017	Rate	0.0
4794	County	Rockingham	Other Non-Hispanic	2017	Number	0.0
4795	County	Rockingham	Other Non-Hispanic	2017	Rate	0.0
4796	County	Rockingham	Hispanic	2017	Number	1.0
4797	County	Rockingham	Hispanic	2017	Rate	13.5
4798	County	Rockingham	Total	2017	Number	4.0
4799	County	Rockingham	Total	2017	Rate	4.7
4800	County	Rowan	Non-Hispanic White	2013	Number	5.0
4801	County	Rowan	Non-Hispanic African American	2013	Number	3.0
4802	County	Rowan	Non-Hispanic American Indian	2013	Number	0.0
4803	County	Rowan	Other Non-Hispanic	2013	Number	0.0
4804	County	Rowan	Hispanic	2013	Number	0.0
4805	County	Rowan	Total	2013	Number	8.0
4806	County	Rowan	Non-Hispanic White	2013	Rate	5.0
4807	County	Rowan	Non-Hispanic African American	2013	Rate	10.3
4808	County	Rowan	Non-Hispanic American Indian	2013	Rate	0.0
4809	County	Rowan	Other Non-Hispanic	2013	Rate	0.0
4810	County	Rowan	Hispanic	2013	Rate	0.0
4811	County	Rowan	Total	2013	Rate	5.3
4812	County	Rowan	Non-Hispanic White	2014	Number	10.0
4813	County	Rowan	Non-Hispanic African American	2014	Number	7.0
4814	County	Rowan	Non-Hispanic American Indian	2014	Number	0.0
4815	County	Rowan	Other Non-Hispanic	2014	Number	0.0
4816	County	Rowan	Hispanic	2014	Number	0.0
4817	County	Rowan	Total	2014	Number	17.0
4818	County	Rowan	Non-Hispanic White	2014	Rate	9.8
4819	County	Rowan	Non-Hispanic African American	2014	Rate	23.6
4820	County	Rowan	Non-Hispanic American Indian	2014	Rate	0.0
4821	County	Rowan	Other Non-Hispanic	2014	Rate	0.0
4822	County	Rowan	Hispanic	2014	Rate	0.0
4823	County	Rowan	Total	2014	Rate	11.0
4824	County	Rowan	Non-Hispanic White	2015	Number	7.0
4825	County	Rowan	Non-Hispanic African American	2015	Number	3.0
4826	County	Rowan	Non-Hispanic American Indian	2015	Number	0.0
4827	County	Rowan	Other Non-Hispanic	2015	Number	0.0
4828	County	Rowan	Hispanic	2015	Number	1.0
4829	County	Rowan	Total	2015	Number	11.0
4830	County	Rowan	Non-Hispanic White	2015	Rate	6.9
4831	County	Rowan	Non-Hispanic African American	2015	Rate	9.4
4832	County	Rowan	Non-Hispanic American Indian	2015	Rate	0.0
4833	County	Rowan	Other Non-Hispanic	2015	Rate	0.0
4834	County	Rowan	Hispanic	2015	Rate	4.4
4835	County	Rowan	Total	2015	Rate	6.9
4836	County	Rowan	Non-Hispanic White	2016	Number	8.0
4837	County	Rowan	Non-Hispanic African American	2016	Number	5.0
4838	County	Rowan	Non-Hispanic American Indian	2016	Number	0.0
4839	County	Rowan	Other Non-Hispanic	2016	Number	0.0
4840	County	Rowan	Hispanic	2016	Number	1.0
4841	County	Rowan	Total	2016	Number	14.0
4842	County	Rowan	Non-Hispanic White	2016	Rate	7.3
4843	County	Rowan	Non-Hispanic African American	2016	Rate	16.8
4844	County	Rowan	Non-Hispanic American Indian	2016	Rate	0.0
4845	County	Rowan	Other Non-Hispanic	2016	Rate	0.0
4846	County	Rowan	Hispanic	2016	Rate	4.6
4847	County	Rowan	Total	2016	Rate	8.5
4848	County	Rowan	Non-Hispanic White	2017	Number	11.0
4849	County	Rowan	Non-Hispanic White	2017	Rate	10.9
4850	County	Rowan	Non-Hispanic African American	2017	Number	2.0
4851	County	Rowan	Non-Hispanic African American	2017	Rate	6.3
4852	County	Rowan	Non-Hispanic American Indian	2017	Number	0.0
4853	County	Rowan	Non-Hispanic American Indian	2017	Rate	0.0
4854	County	Rowan	Other Non-Hispanic	2017	Number	0.0
4855	County	Rowan	Other Non-Hispanic	2017	Rate	0.0
4856	County	Rowan	Hispanic	2017	Number	2.0
4857	County	Rowan	Hispanic	2017	Rate	8.5
4858	County	Rowan	Total	2017	Number	15.0
4859	County	Rowan	Total	2017	Rate	9.4
4860	County	Rutherford	Non-Hispanic White	2013	Number	3.0
4861	County	Rutherford	Non-Hispanic African American	2013	Number	1.0
4862	County	Rutherford	Non-Hispanic American Indian	2013	Number	0.0
4863	County	Rutherford	Other Non-Hispanic	2013	Number	0.0
4864	County	Rutherford	Hispanic	2013	Number	2.0
4865	County	Rutherford	Total	2013	Number	6.0
4866	County	Rutherford	Non-Hispanic White	2013	Rate	5.7
4867	County	Rutherford	Non-Hispanic African American	2013	Rate	11.2
4868	County	Rutherford	Non-Hispanic American Indian	2013	Rate	0.0
4869	County	Rutherford	Other Non-Hispanic	2013	Rate	0.0
4870	County	Rutherford	Hispanic	2013	Rate	50.0
4871	County	Rutherford	Total	2013	Rate	9.0
4872	County	Rutherford	Non-Hispanic White	2014	Number	4.0
4873	County	Rutherford	Non-Hispanic African American	2014	Number	0.0
4874	County	Rutherford	Non-Hispanic American Indian	2014	Number	0.0
4875	County	Rutherford	Other Non-Hispanic	2014	Number	0.0
4876	County	Rutherford	Hispanic	2014	Number	0.0
4877	County	Rutherford	Total	2014	Number	4.0
4878	County	Rutherford	Non-Hispanic White	2014	Rate	7.5
4879	County	Rutherford	Non-Hispanic African American	2014	Rate	0.0
4880	County	Rutherford	Non-Hispanic American Indian	2014	Rate	0.0
4881	County	Rutherford	Other Non-Hispanic	2014	Rate	0.0
4882	County	Rutherford	Hispanic	2014	Rate	0.0
4883	County	Rutherford	Total	2014	Rate	6.0
4884	County	Rutherford	Non-Hispanic White	2015	Number	3.0
4885	County	Rutherford	Non-Hispanic African American	2015	Number	2.0
4886	County	Rutherford	Non-Hispanic American Indian	2015	Number	0.0
4887	County	Rutherford	Other Non-Hispanic	2015	Number	0.0
4888	County	Rutherford	Hispanic	2015	Number	0.0
4889	County	Rutherford	Total	2015	Number	5.0
4890	County	Rutherford	Non-Hispanic White	2015	Rate	5.5
4891	County	Rutherford	Non-Hispanic African American	2015	Rate	24.7
4892	County	Rutherford	Non-Hispanic American Indian	2015	Rate	0.0
4893	County	Rutherford	Other Non-Hispanic	2015	Rate	0.0
4894	County	Rutherford	Hispanic	2015	Rate	0.0
4895	County	Rutherford	Total	2015	Rate	7.3
4896	County	Rutherford	Non-Hispanic White	2016	Number	2.0
4897	County	Rutherford	Non-Hispanic African American	2016	Number	0.0
4898	County	Rutherford	Non-Hispanic American Indian	2016	Number	0.0
4899	County	Rutherford	Other Non-Hispanic	2016	Number	2.0
4900	County	Rutherford	Hispanic	2016	Number	0.0
4901	County	Rutherford	Total	2016	Number	4.0
4902	County	Rutherford	Non-Hispanic White	2016	Rate	3.8
4903	County	Rutherford	Non-Hispanic African American	2016	Rate	0.0
4904	County	Rutherford	Non-Hispanic American Indian	2016	Rate	0.0
4905	County	Rutherford	Other Non-Hispanic	2016	Rate	250.0
4906	County	Rutherford	Hispanic	2016	Rate	0.0
4907	County	Rutherford	Total	2016	Rate	6.1
4908	County	Rutherford	Non-Hispanic White	2017	Number	2.0
4909	County	Rutherford	Non-Hispanic White	2017	Rate	3.7
4910	County	Rutherford	Non-Hispanic African American	2017	Number	3.0
4911	County	Rutherford	Non-Hispanic African American	2017	Rate	33.3
4912	County	Rutherford	Non-Hispanic American Indian	2017	Number	0.0
4913	County	Rutherford	Non-Hispanic American Indian	2017	Rate	0.0
4914	County	Rutherford	Other Non-Hispanic	2017	Number	1.0
4915	County	Rutherford	Other Non-Hispanic	2017	Rate	200.0
4916	County	Rutherford	Hispanic	2017	Number	0.0
4917	County	Rutherford	Hispanic	2017	Rate	0.0
4918	County	Rutherford	Total	2017	Number	6.0
4919	County	Rutherford	Total	2017	Rate	8.7
4920	County	Sampson	Non-Hispanic White	2013	Number	2.0
4921	County	Sampson	Non-Hispanic African American	2013	Number	2.0
4922	County	Sampson	Non-Hispanic American Indian	2013	Number	0.0
4923	County	Sampson	Other Non-Hispanic	2013	Number	0.0
4924	County	Sampson	Hispanic	2013	Number	1.0
4925	County	Sampson	Total	2013	Number	5.0
4926	County	Sampson	Non-Hispanic White	2013	Rate	5.9
4927	County	Sampson	Non-Hispanic African American	2013	Rate	10.0
4928	County	Sampson	Non-Hispanic American Indian	2013	Rate	0.0
4929	County	Sampson	Other Non-Hispanic	2013	Rate	0.0
4930	County	Sampson	Hispanic	2013	Rate	3.4
4931	County	Sampson	Total	2013	Rate	5.9
4932	County	Sampson	Non-Hispanic White	2014	Number	1.0
4933	County	Sampson	Non-Hispanic African American	2014	Number	1.0
4934	County	Sampson	Non-Hispanic American Indian	2014	Number	0.0
4935	County	Sampson	Other Non-Hispanic	2014	Number	0.0
4936	County	Sampson	Hispanic	2014	Number	1.0
4937	County	Sampson	Total	2014	Number	3.0
4938	County	Sampson	Non-Hispanic White	2014	Rate	3.0
4939	County	Sampson	Non-Hispanic African American	2014	Rate	5.1
4940	County	Sampson	Non-Hispanic American Indian	2014	Rate	0.0
4941	County	Sampson	Other Non-Hispanic	2014	Rate	0.0
4942	County	Sampson	Hispanic	2014	Rate	3.4
4943	County	Sampson	Total	2014	Rate	3.6
4944	County	Sampson	Non-Hispanic White	2015	Number	1.0
4945	County	Sampson	Non-Hispanic African American	2015	Number	4.0
4946	County	Sampson	Non-Hispanic American Indian	2015	Number	0.0
4947	County	Sampson	Other Non-Hispanic	2015	Number	0.0
4948	County	Sampson	Hispanic	2015	Number	0.0
4949	County	Sampson	Total	2015	Number	5.0
4950	County	Sampson	Non-Hispanic White	2015	Rate	3.1
4951	County	Sampson	Non-Hispanic African American	2015	Rate	21.7
4952	County	Sampson	Non-Hispanic American Indian	2015	Rate	0.0
4953	County	Sampson	Other Non-Hispanic	2015	Rate	0.0
4954	County	Sampson	Hispanic	2015	Rate	0.0
4955	County	Sampson	Total	2015	Rate	6.0
4956	County	Sampson	Non-Hispanic White	2016	Number	2.0
4957	County	Sampson	Non-Hispanic African American	2016	Number	2.0
4958	County	Sampson	Non-Hispanic American Indian	2016	Number	0.0
4959	County	Sampson	Other Non-Hispanic	2016	Number	2.0
4960	County	Sampson	Hispanic	2016	Number	0.0
4961	County	Sampson	Total	2016	Number	6.0
4962	County	Sampson	Non-Hispanic White	2016	Rate	6.0
4963	County	Sampson	Non-Hispanic African American	2016	Rate	10.1
4964	County	Sampson	Non-Hispanic American Indian	2016	Rate	0.0
4965	County	Sampson	Other Non-Hispanic	2016	Rate	133.3
4966	County	Sampson	Hispanic	2016	Rate	0.0
4967	County	Sampson	Total	2016	Rate	7.2
4968	County	Sampson	Non-Hispanic White	2017	Number	1.0
4969	County	Sampson	Non-Hispanic White	2017	Rate	3.0
4970	County	Sampson	Non-Hispanic African American	2017	Number	2.0
4971	County	Sampson	Non-Hispanic African American	2017	Rate	10.1
4972	County	Sampson	Non-Hispanic American Indian	2017	Number	0.0
4973	County	Sampson	Non-Hispanic American Indian	2017	Rate	0.0
4974	County	Sampson	Other Non-Hispanic	2017	Number	0.0
4975	County	Sampson	Other Non-Hispanic	2017	Rate	0.0
4976	County	Sampson	Hispanic	2017	Number	2.0
4977	County	Sampson	Hispanic	2017	Rate	7.2
4978	County	Sampson	Total	2017	Number	5.0
4979	County	Sampson	Total	2017	Rate	6.0
4980	County	Scotland	Non-Hispanic White	2013	Number	1.0
4981	County	Scotland	Non-Hispanic African American	2013	Number	0.0
4982	County	Scotland	Non-Hispanic American Indian	2013	Number	0.0
4983	County	Scotland	Other Non-Hispanic	2013	Number	0.0
4984	County	Scotland	Hispanic	2013	Number	1.0
4985	County	Scotland	Total	2013	Number	2.0
4986	County	Scotland	Non-Hispanic White	2013	Rate	6.8
4987	County	Scotland	Non-Hispanic African American	2013	Rate	0.0
4988	County	Scotland	Non-Hispanic American Indian	2013	Rate	0.0
4989	County	Scotland	Other Non-Hispanic	2013	Rate	0.0
4990	County	Scotland	Hispanic	2013	Rate	90.9
4991	County	Scotland	Total	2013	Rate	4.5
4992	County	Scotland	Non-Hispanic White	2014	Number	3.0
4993	County	Scotland	Non-Hispanic African American	2014	Number	1.0
4994	County	Scotland	Non-Hispanic American Indian	2014	Number	1.0
4995	County	Scotland	Other Non-Hispanic	2014	Number	0.0
4996	County	Scotland	Hispanic	2014	Number	0.0
4997	County	Scotland	Total	2014	Number	5.0
4998	County	Scotland	Non-Hispanic White	2014	Rate	21.1
4999	County	Scotland	Non-Hispanic African American	2014	Rate	4.7
5000	County	Scotland	Non-Hispanic American Indian	2014	Rate	14.3
5001	County	Scotland	Other Non-Hispanic	2014	Rate	0.0
5002	County	Scotland	Hispanic	2014	Rate	0.0
5003	County	Scotland	Total	2014	Rate	11.4
5004	County	Scotland	Non-Hispanic White	2015	Number	1.0
5005	County	Scotland	Non-Hispanic African American	2015	Number	3.0
5006	County	Scotland	Non-Hispanic American Indian	2015	Number	0.0
5007	County	Scotland	Other Non-Hispanic	2015	Number	0.0
5008	County	Scotland	Hispanic	2015	Number	0.0
5009	County	Scotland	Total	2015	Number	4.0
5010	County	Scotland	Non-Hispanic White	2015	Rate	6.9
5011	County	Scotland	Non-Hispanic African American	2015	Rate	14.7
5012	County	Scotland	Non-Hispanic American Indian	2015	Rate	0.0
5013	County	Scotland	Other Non-Hispanic	2015	Rate	0.0
5014	County	Scotland	Hispanic	2015	Rate	0.0
5015	County	Scotland	Total	2015	Rate	9.0
5016	County	Scotland	Non-Hispanic White	2016	Number	0.0
5017	County	Scotland	Non-Hispanic African American	2016	Number	2.0
5018	County	Scotland	Non-Hispanic American Indian	2016	Number	2.0
5019	County	Scotland	Other Non-Hispanic	2016	Number	0.0
5020	County	Scotland	Hispanic	2016	Number	0.0
5021	County	Scotland	Total	2016	Number	4.0
5022	County	Scotland	Non-Hispanic White	2016	Rate	0.0
5023	County	Scotland	Non-Hispanic African American	2016	Rate	9.5
5024	County	Scotland	Non-Hispanic American Indian	2016	Rate	24.1
5025	County	Scotland	Other Non-Hispanic	2016	Rate	0.0
5026	County	Scotland	Hispanic	2016	Rate	0.0
5027	County	Scotland	Total	2016	Rate	8.8
5028	County	Scotland	Non-Hispanic White	2017	Number	1.0
5029	County	Scotland	Non-Hispanic White	2017	Rate	7.2
5030	County	Scotland	Non-Hispanic African American	2017	Number	4.0
5031	County	Scotland	Non-Hispanic African American	2017	Rate	18.1
5032	County	Scotland	Non-Hispanic American Indian	2017	Number	0.0
5033	County	Scotland	Non-Hispanic American Indian	2017	Rate	0.0
5034	County	Scotland	Other Non-Hispanic	2017	Number	0.0
5035	County	Scotland	Other Non-Hispanic	2017	Rate	0.0
5036	County	Scotland	Hispanic	2017	Number	0.0
5037	County	Scotland	Hispanic	2017	Rate	0.0
5038	County	Scotland	Total	2017	Number	5.0
5039	County	Scotland	Total	2017	Rate	11.0
5040	County	Stanly	Non-Hispanic White	2013	Number	1.0
5041	County	Stanly	Non-Hispanic African American	2013	Number	3.0
5042	County	Stanly	Non-Hispanic American Indian	2013	Number	0.0
5043	County	Stanly	Other Non-Hispanic	2013	Number	0.0
5044	County	Stanly	Hispanic	2013	Number	0.0
5045	County	Stanly	Total	2013	Number	4.0
5046	County	Stanly	Non-Hispanic White	2013	Rate	2.1
5047	County	Stanly	Non-Hispanic African American	2013	Rate	32.6
5048	County	Stanly	Non-Hispanic American Indian	2013	Rate	0.0
5049	County	Stanly	Other Non-Hispanic	2013	Rate	0.0
5050	County	Stanly	Hispanic	2013	Rate	0.0
5051	County	Stanly	Total	2013	Rate	6.3
5052	County	Stanly	Non-Hispanic White	2014	Number	2.0
5053	County	Stanly	Non-Hispanic African American	2014	Number	2.0
5054	County	Stanly	Non-Hispanic American Indian	2014	Number	0.0
5055	County	Stanly	Other Non-Hispanic	2014	Number	0.0
5056	County	Stanly	Hispanic	2014	Number	0.0
5057	County	Stanly	Total	2014	Number	4.0
5058	County	Stanly	Non-Hispanic White	2014	Rate	3.7
5059	County	Stanly	Non-Hispanic African American	2014	Rate	19.2
5060	County	Stanly	Non-Hispanic American Indian	2014	Rate	0.0
5061	County	Stanly	Other Non-Hispanic	2014	Rate	0.0
5062	County	Stanly	Hispanic	2014	Rate	0.0
5063	County	Stanly	Total	2014	Rate	5.6
5064	County	Stanly	Non-Hispanic White	2015	Number	3.0
5065	County	Stanly	Non-Hispanic African American	2015	Number	4.0
5066	County	Stanly	Non-Hispanic American Indian	2015	Number	0.0
5067	County	Stanly	Other Non-Hispanic	2015	Number	0.0
5068	County	Stanly	Hispanic	2015	Number	0.0
5069	County	Stanly	Total	2015	Number	7.0
5070	County	Stanly	Non-Hispanic White	2015	Rate	6.1
5071	County	Stanly	Non-Hispanic African American	2015	Rate	34.2
5072	County	Stanly	Non-Hispanic American Indian	2015	Rate	0.0
5073	County	Stanly	Other Non-Hispanic	2015	Rate	0.0
5074	County	Stanly	Hispanic	2015	Rate	0.0
5075	County	Stanly	Total	2015	Rate	10.3
5076	County	Stanly	Non-Hispanic White	2016	Number	2.0
5077	County	Stanly	Non-Hispanic African American	2016	Number	2.0
5078	County	Stanly	Non-Hispanic American Indian	2016	Number	0.0
5079	County	Stanly	Other Non-Hispanic	2016	Number	0.0
5080	County	Stanly	Hispanic	2016	Number	0.0
5081	County	Stanly	Total	2016	Number	4.0
5082	County	Stanly	Non-Hispanic White	2016	Rate	3.9
5083	County	Stanly	Non-Hispanic African American	2016	Rate	20.4
5084	County	Stanly	Non-Hispanic American Indian	2016	Rate	0.0
5085	County	Stanly	Other Non-Hispanic	2016	Rate	0.0
5086	County	Stanly	Hispanic	2016	Rate	0.0
5087	County	Stanly	Total	2016	Rate	5.8
5088	County	Stanly	Non-Hispanic White	2017	Number	6.0
5089	County	Stanly	Non-Hispanic White	2017	Rate	10.7
5090	County	Stanly	Non-Hispanic African American	2017	Number	0.0
5091	County	Stanly	Non-Hispanic African American	2017	Rate	0.0
5092	County	Stanly	Non-Hispanic American Indian	2017	Number	0.0
5093	County	Stanly	Non-Hispanic American Indian	2017	Rate	0.0
5094	County	Stanly	Other Non-Hispanic	2017	Number	0.0
5095	County	Stanly	Other Non-Hispanic	2017	Rate	0.0
5096	County	Stanly	Hispanic	2017	Number	1.0
5097	County	Stanly	Hispanic	2017	Rate	18.2
5098	County	Stanly	Total	2017	Number	7.0
5099	County	Stanly	Total	2017	Rate	9.6
5100	County	Stokes	Non-Hispanic White	2013	Number	4.0
5101	County	Stokes	Non-Hispanic African American	2013	Number	0.0
5102	County	Stokes	Non-Hispanic American Indian	2013	Number	0.0
5103	County	Stokes	Other Non-Hispanic	2013	Number	0.0
5104	County	Stokes	Hispanic	2013	Number	0.0
5105	County	Stokes	Total	2013	Number	4.0
5106	County	Stokes	Non-Hispanic White	2013	Rate	11.5
5107	County	Stokes	Non-Hispanic African American	2013	Rate	0.0
5108	County	Stokes	Non-Hispanic American Indian	2013	Rate	0.0
5109	County	Stokes	Other Non-Hispanic	2013	Rate	0.0
5110	County	Stokes	Hispanic	2013	Rate	0.0
5111	County	Stokes	Total	2013	Rate	10.7
5112	County	Stokes	Non-Hispanic White	2014	Number	2.0
5113	County	Stokes	Non-Hispanic African American	2014	Number	0.0
5114	County	Stokes	Non-Hispanic American Indian	2014	Number	0.0
5115	County	Stokes	Other Non-Hispanic	2014	Number	0.0
5116	County	Stokes	Hispanic	2014	Number	0.0
5117	County	Stokes	Total	2014	Number	2.0
5118	County	Stokes	Non-Hispanic White	2014	Rate	5.3
5119	County	Stokes	Non-Hispanic African American	2014	Rate	0.0
5120	County	Stokes	Non-Hispanic American Indian	2014	Rate	0.0
5121	County	Stokes	Other Non-Hispanic	2014	Rate	0.0
5122	County	Stokes	Hispanic	2014	Rate	0.0
5123	County	Stokes	Total	2014	Rate	5.0
5124	County	Stokes	Non-Hispanic White	2015	Number	1.0
5125	County	Stokes	Non-Hispanic African American	2015	Number	0.0
5126	County	Stokes	Non-Hispanic American Indian	2015	Number	0.0
5127	County	Stokes	Other Non-Hispanic	2015	Number	0.0
5128	County	Stokes	Hispanic	2015	Number	0.0
5129	County	Stokes	Total	2015	Number	1.0
5130	County	Stokes	Non-Hispanic White	2015	Rate	2.7
5131	County	Stokes	Non-Hispanic African American	2015	Rate	0.0
5132	County	Stokes	Non-Hispanic American Indian	2015	Rate	0.0
5133	County	Stokes	Other Non-Hispanic	2015	Rate	0.0
5134	County	Stokes	Hispanic	2015	Rate	0.0
5135	County	Stokes	Total	2015	Rate	2.4
5136	County	Stokes	Non-Hispanic White	2016	Number	3.0
5137	County	Stokes	Non-Hispanic African American	2016	Number	0.0
5138	County	Stokes	Non-Hispanic American Indian	2016	Number	0.0
5139	County	Stokes	Other Non-Hispanic	2016	Number	1.0
5140	County	Stokes	Hispanic	2016	Number	0.0
5141	County	Stokes	Total	2016	Number	4.0
5142	County	Stokes	Non-Hispanic White	2016	Rate	8.8
5143	County	Stokes	Non-Hispanic African American	2016	Rate	0.0
5144	County	Stokes	Non-Hispanic American Indian	2016	Rate	0.0
5145	County	Stokes	Other Non-Hispanic	2016	Rate	333.3
5146	County	Stokes	Hispanic	2016	Rate	0.0
5147	County	Stokes	Total	2016	Rate	10.5
5148	County	Stokes	Non-Hispanic White	2017	Number	0.0
5149	County	Stokes	Non-Hispanic White	2017	Rate	0.0
5150	County	Stokes	Non-Hispanic African American	2017	Number	0.0
5151	County	Stokes	Non-Hispanic African American	2017	Rate	0.0
5152	County	Stokes	Non-Hispanic American Indian	2017	Number	0.0
5153	County	Stokes	Non-Hispanic American Indian	2017	Rate	0.0
5154	County	Stokes	Other Non-Hispanic	2017	Number	0.0
5155	County	Stokes	Other Non-Hispanic	2017	Rate	0.0
5156	County	Stokes	Hispanic	2017	Number	0.0
5157	County	Stokes	Hispanic	2017	Rate	0.0
5158	County	Stokes	Total	2017	Number	0.0
5159	County	Stokes	Total	2017	Rate	0.0
5160	County	Surry	Non-Hispanic White	2013	Number	3.0
5161	County	Surry	Non-Hispanic African American	2013	Number	0.0
5162	County	Surry	Non-Hispanic American Indian	2013	Number	0.0
5163	County	Surry	Other Non-Hispanic	2013	Number	0.0
5164	County	Surry	Hispanic	2013	Number	2.0
5165	County	Surry	Total	2013	Number	5.0
5166	County	Surry	Non-Hispanic White	2013	Rate	5.3
5167	County	Surry	Non-Hispanic African American	2013	Rate	0.0
5168	County	Surry	Non-Hispanic American Indian	2013	Rate	0.0
5169	County	Surry	Other Non-Hispanic	2013	Rate	0.0
5170	County	Surry	Hispanic	2013	Rate	16.5
5171	County	Surry	Total	2013	Rate	6.9
5172	County	Surry	Non-Hispanic White	2014	Number	3.0
5173	County	Surry	Non-Hispanic African American	2014	Number	1.0
5174	County	Surry	Non-Hispanic American Indian	2014	Number	0.0
5175	County	Surry	Other Non-Hispanic	2014	Number	0.0
5176	County	Surry	Hispanic	2014	Number	0.0
5177	County	Surry	Total	2014	Number	4.0
5178	County	Surry	Non-Hispanic White	2014	Rate	5.2
5179	County	Surry	Non-Hispanic African American	2014	Rate	38.5
5180	County	Surry	Non-Hispanic American Indian	2014	Rate	0.0
5181	County	Surry	Other Non-Hispanic	2014	Rate	0.0
5182	County	Surry	Hispanic	2014	Rate	0.0
5183	County	Surry	Total	2014	Rate	5.3
5184	County	Surry	Non-Hispanic White	2015	Number	3.0
5185	County	Surry	Non-Hispanic African American	2015	Number	0.0
5186	County	Surry	Non-Hispanic American Indian	2015	Number	0.0
5187	County	Surry	Other Non-Hispanic	2015	Number	0.0
5188	County	Surry	Hispanic	2015	Number	2.0
