GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
37055	Dare County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	30.898000000000003		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_POP_00000	Resident Population by County	2001	149.21		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	35.959		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	49.776		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37063	Durham County, NC	North Central	Durham	FRED_POP_00000	Resident Population by County	2001	229.52700000000002		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37065	Edgecombe County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2001	55.136		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	312.36		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2001	48.828		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37071	Gaston County, NC	Southwest	Gaston County	FRED_POP_00000	Resident Population by County	2001	191.785		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37073	Gates County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	10.504000000000001		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37075	Graham County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2001	7.935		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37077	Granville County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2001	50.123000000000005		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	19.133		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_POP_00000	Resident Population by County	2001	427.77		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37083	Halifax County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2001	56.751999999999995		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37085	Harnett County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2001	93.572		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37087	Haywood County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2001	54.543		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37089	Henderson County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2001	90.92		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37091	Hertford County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2001	22.633000000000003		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37093	Hoke County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2001	34.681		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37095	Hyde County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	5.649		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37097	Iredell County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2001	127.10799999999999		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37099	Jackson County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2001	33.58		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37101	Johnston County, NC	North Central		FRED_POP_00000	Resident Population by County	2001	127.67299999999999		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	10.182		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2001	51.196000000000005		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	59.053000000000004		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2001	65.182		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2001	30.361		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2001	19.799		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2001	25.12		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_POP_00000	Resident Population by County	2001	42.688		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_POP_00000	Resident Population by County	2001	720.936		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2001	15.815		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2001	26.951		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2001	76.283		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2001	88.169		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2001	163.81		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2001	21.785		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	149.79		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2001	118.338		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	12.735999999999999		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	34.913000000000004		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2001	41.714		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	11.454		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2001	35.844		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2001	135.887		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2001	18.477		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2001	132.217		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2001	46.373000000000005		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37155	Robeson County, NC			FRED_POP_00000	Resident Population by County	2001	123.501		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	92.11399999999999		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2001	132.21		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37161	Rutherford County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2001	63.161		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37163	Sampson County, NC	South Central	Triangle South	FRED_POP_00000	Resident Population by County	2001	60.722		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37165	Scotland County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2001	35.876		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37167	Stanly County, NC	Southwest		FRED_POP_00000	Resident Population by County	2001	58.577		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	44.766999999999996		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	71.656		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37173	Swain County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2001	12.993		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37175	Transylvania County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2001	29.279		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	4.115		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37179	Union County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2001	131.71		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37181	Vance County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2001	43.651		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37183	Wake County, NC	North Central	Capital Area	FRED_POP_00000	Resident Population by County	2001	659.096		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37185	Warren County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2001	19.852999999999998		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37187	Washington County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2001	13.508		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37189	Watauga County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2001	43.21		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2001	113.04899999999999		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37193	Wilkes County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2001	66.32		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37195	Wilson County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2001	73.955		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2001	36.729		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37199	Yancey County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2001	17.832		PRS	-3	YR	The Year 2001	01/1/2001 0:00	Level
37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2002	135.276		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37003	Alexander County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2002	34.402		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37005	Alleghany County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	10.727		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37007	Anson County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	25.243000000000002		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37009	Ashe County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	24.743000000000002		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37011	Avery County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	17.848		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37013	Beaufort County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2002	44.95		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37015	Bertie County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2002	19.368		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37017	Bladen County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2002	32.222		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37019	Brunswick County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2002	78.541		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37021	Buncombe County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2002	210.78		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37023	Burke County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2002	89.074		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37025	Cabarrus County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	139.428		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2002	78.542		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37029	Camden County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	7.372000000000001		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	60.053999999999995		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	23.561		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37035	Catawba County, NC	Northwest	Western Piedmont	FRED_POP_00000	Resident Population by County	2002	146.292		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37037	Chatham County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2002	54.245		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37039	Cherokee County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	24.621		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37041	Chowan County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	14.573		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37043	Clay County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	9.202		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37045	Cleveland County, NC	Southwest	Region C	FRED_POP_00000	Resident Population by County	2002	97.414		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37047	Columbus County, NC	South Central	Cape Fear	FRED_POP_00000	Resident Population by County	2002	54.461999999999996		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37049	Craven County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	92.38600000000001		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37051	Cumberland County, NC	South Central	Cumberland County	FRED_POP_00000	Resident Population by County	2002	304.22900000000004		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37053	Currituck County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	19.45		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37055	Dare County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	32.021		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_POP_00000	Resident Population by County	2002	150.444		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	36.539		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	50.301		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37063	Durham County, NC	North Central	Durham	FRED_POP_00000	Resident Population by County	2002	234.49200000000002		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37065	Edgecombe County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2002	54.675		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	316.981		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37069	Franklin County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	50.676		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37071	Gaston County, NC	Southwest	Gaston County	FRED_POP_00000	Resident Population by County	2002	192.53900000000002		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37073	Gates County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	10.54		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37075	Graham County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	7.9910000000000005		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37077	Granville County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	51.758		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37079	Greene County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	19.328		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_POP_00000	Resident Population by County	2002	430.901		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37083	Halifax County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2002	56.428000000000004		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37085	Harnett County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2002	96.432		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37087	Haywood County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	54.906000000000006		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37089	Henderson County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2002	92.264		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37091	Hertford County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2002	23.145		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37093	Hoke County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2002	35.72		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37095	Hyde County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	5.693		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37097	Iredell County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	130.285		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37099	Jackson County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	34.031		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37101	Johnston County, NC	North Central		FRED_POP_00000	Resident Population by County	2002	132.444		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37103	Jones County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	10.066		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37105	Lee County, NC	North Central	Triangle South	FRED_POP_00000	Resident Population by County	2002	51.723		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	58.617		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37109	Lincoln County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	66.07600000000001		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37113	Macon County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	30.750999999999998		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37115	Madison County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2002	19.814		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37117	Martin County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2002	24.881		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37111	McDowell County, NC	Northwest	Region C	FRED_POP_00000	Resident Population by County	2002	42.711999999999996		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37119	Mecklenburg County, NC	Southwest		FRED_POP_00000	Resident Population by County	2002	737.544		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37121	Mitchell County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	15.81		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37123	Montgomery County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2002	26.986		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37125	Moore County, NC	South Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2002	77.547		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37127	Nash County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2002	88.693		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37129	New Hanover County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2002	167.05700000000002		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37131	Northampton County, NC	Northeast	Turning Point	FRED_POP_00000	Resident Population by County	2002	21.565		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	151.285		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37135	Orange County, NC	North Central	Regional Partnership	FRED_POP_00000	Resident Population by County	2002	117.02799999999999		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	12.720999999999998		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37139	Pasquotank County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	35.501		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37141	Pender County, NC	Southeast	Cape Fear	FRED_POP_00000	Resident Population by County	2002	42.591		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37143	Perquimans County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	11.463		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37145	Person County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	36.325		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37147	Pitt County, NC	Northeast	Region Q	FRED_POP_00000	Resident Population by County	2002	137.77		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37149	Polk County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2002	18.583		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_POP_00000	Resident Population by County	2002	133.191		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37153	Richmond County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2002	46.483000000000004		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37155	Robeson County, NC			FRED_POP_00000	Resident Population by County	2002	123.902		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	92.50299999999999		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37159	Rowan County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	133.377		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37161	Rutherford County, NC	Western	Region C	FRED_POP_00000	Resident Population by County	2002	62.988		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37163	Sampson County, NC	South Central	Triangle South	FRED_POP_00000	Resident Population by County	2002	61.038999999999994		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37165	Scotland County, NC	South Central	Lumber River	FRED_POP_00000	Resident Population by County	2002	35.482		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37167	Stanly County, NC	Southwest		FRED_POP_00000	Resident Population by County	2002	58.521		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	44.718999999999994		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_POP_00000	Resident Population by County	2002	71.91199999999999		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37173	Swain County, NC	Western	Southwestern	FRED_POP_00000	Resident Population by County	2002	13.04		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37175	Transylvania County, NC	Western	Mountain Area	FRED_POP_00000	Resident Population by County	2002	29.398000000000003		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37177	Tyrrell County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	4.152		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37179	Union County, NC	Southwest	Centralina	FRED_POP_00000	Resident Population by County	2002	138.398		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37181	Vance County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	43.542		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37183	Wake County, NC	North Central	Capital Area	FRED_POP_00000	Resident Population by County	2002	680.556		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37185	Warren County, NC	North Central	Kerr-Tar	FRED_POP_00000	Resident Population by County	2002	19.743		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37187	Washington County, NC	Northeast	Northeastern	FRED_POP_00000	Resident Population by County	2002	13.343		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37189	Watauga County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	43.388000000000005		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_POP_00000	Resident Population by County	2002	112.639		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37193	Wilkes County, NC	Northwest	High Country	FRED_POP_00000	Resident Population by County	2002	66.51899999999999		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
37195	Wilson County, NC	North Central	Turning Point	FRED_POP_00000	Resident Population by County	2002	74.692		PRS	-3	YR	The Year 2002	01/1/2002 0:00	Level
