	GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
10151	" ""37169"""	Stokes, NC	5.0	CAINC6N	531.0	311	     Food manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10152	" ""37169"""	Stokes, NC	5.0	CAINC6N	532.0	312	     Beverage and tobacco product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10153	" ""37169"""	Stokes, NC	5.0	CAINC6N	533.0	313	     Textile mills	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10154	" ""37169"""	Stokes, NC	5.0	CAINC6N	534.0	314	     Textile product mills	Thousands of dollars	(D)	(D)	(D)	(D)	206	236	302	547	474	500	502	552	528	514	563	(D)	(D)
10155	" ""37169"""	Stokes, NC	5.0	CAINC6N	535.0	315	     Apparel manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10156	" ""37169"""	Stokes, NC	5.0	CAINC6N	536.0	316	     Leather and allied product manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10157	" ""37169"""	Stokes, NC	5.0	CAINC6N	537.0	322	     Paper manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10158	" ""37169"""	Stokes, NC	5.0	CAINC6N	538.0	323	     Printing and related support activities	Thousands of dollars	2883	3097	3054	1624	1807	1926	3043	(D)	2659	2757	(D)	2727	3169	3261	2945	2874	2922
10159	" ""37169"""	Stokes, NC	5.0	CAINC6N	539.0	324	     Petroleum and coal products manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10160	" ""37169"""	Stokes, NC	5.0	CAINC6N	541.0	325	     Chemical manufacturing	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)
10161	" ""37169"""	Stokes, NC	5.0	CAINC6N	542.0	326	     Plastics and rubber products manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10162	" ""37169"""	Stokes, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8435	7443	7574	7167	8181	8344	8937	10605	8024	8305	8708	9592	8084	9616	8389	7262	7915
10163	" ""37169"""	Stokes, NC	5.0	CAINC6N	700.0	44-45	   Retail trade	Thousands of dollars	19086	18229	17810	18136	18438	19636	20895	22733	22610	22156	21677	24219	24821	25535	24419	24995	33067
10164	" ""37169"""	Stokes, NC	5.0	CAINC6N	701.0	441	    Motor vehicle and parts dealers	Thousands of dollars	3004	3076	3139	3022	3122	2959	2778	2961	3218	3362	3133	3435	3490	3510	2507	2264	2298
10165	" ""37169"""	Stokes, NC	5.0	CAINC6N	702.0	442	    Furniture and home furnishings stores	Thousands of dollars	846	797	(D)	896	836	840	930	1148	1155	1071	1036	1115	1143	1060	895	867	956
10166	" ""37169"""	Stokes, NC	5.0	CAINC6N	703.0	443	    Electronics and appliance stores	Thousands of dollars	431	464	(D)	275	300	327	401	471	465	399	368	370	371	234	(D)	(D)	(D)
10167	" ""37169"""	Stokes, NC	5.0	CAINC6N	704.0	444	    Building material and garden equipment and supplies dealers	Thousands of dollars	1886	1960	1936	1781	1517	1791	2232	2489	2022	1857	1678	1519	1429	1513	1700	1721	1858
10168	" ""37169"""	Stokes, NC	5.0	CAINC6N	705.0	445	    Food and beverage stores	Thousands of dollars	4838	4278	3928	3635	3882	4563	4459	4604	4603	4529	4283	5789	5833	6423	6729	6880	6982
10169	" ""37169"""	Stokes, NC	5.0	CAINC6N	706.0	446	    Health and personal care stores	Thousands of dollars	2953	3213	3362	3712	3839	4114	3868	4546	4410	4140	4137	4684	5345	5201	5228	5228	5372
10170	" ""37169"""	Stokes, NC	5.0	CAINC6N	707.0	447	    Gasoline stations	Thousands of dollars	2555	1970	1808	1868	1695	1901	2102	2016	2018	2182	2448	3200	3157	3333	2968	3541	3810
10171	" ""37169"""	Stokes, NC	5.0	CAINC6N	708.0	448	    Clothing and clothing accessories stores	Thousands of dollars	176	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	395
10172	" ""37169"""	Stokes, NC	5.0	CAINC6N	709.0	451	    Sporting goods, hobby, musical instrument, and book stores	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	387	(D)
10173	" ""37169"""	Stokes, NC	5.0	CAINC6N	711.0	452	    General merchandise stores	Thousands of dollars	687	806	862	893	1026	1086	1145	1289	1438	1408	1474	1332	1347	1286	1322	1559	8568
10174	" ""37169"""	Stokes, NC	5.0	CAINC6N	712.0	453	    Miscellaneous store retailers	Thousands of dollars	(D)	94	86	170	155	169	166	392	562	725	684	576	624	668	755	744	777
10175	" ""37169"""	Stokes, NC	5.0	CAINC6N	713.0	454	    Nonstore retailers	Thousands of dollars	1357	1279	1410	1545	1515	1478	1397	1378	1359	1229	1169	1010	1234	(D)	(D)	(D)	(D)
10176	" ""37169"""	Stokes, NC	5.0	CAINC6N	800.0	48-49	   Transportation and warehousing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	1611	1470	1502	1599	1930	2355	2683	2689	2189	2262	2560
10177	" ""37169"""	Stokes, NC	5.0	CAINC6N	801.0	481	    Air transportation	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10178	" ""37169"""	Stokes, NC	5.0	CAINC6N	802.0	482	    Rail transportation	Thousands of dollars	0	4	4	4	0	4	4	4	0	0	4	0	7	7	4	7	7
10179	" ""37169"""	Stokes, NC	5.0	CAINC6N	803.0	483	    Water transportation	Thousands of dollars	0	0	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0
10180	" ""37169"""	Stokes, NC	5.0	CAINC6N	804.0	484	    Truck transportation	Thousands of dollars	1395	1433	1192	1216	1279	1325	1305	1144	1130	1098	1118	1223	1322	1289	878	860	1183
10181	" ""37169"""	Stokes, NC	5.0	CAINC6N	805.0	485	    Transit and ground passenger transportation	Thousands of dollars	(D)	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10182	" ""37169"""	Stokes, NC	5.0	CAINC6N	806.0	486	    Pipeline transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10183	" ""37169"""	Stokes, NC	5.0	CAINC6N	807.0	487	    Scenic and sightseeing transportation	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10184	" ""37169"""	Stokes, NC	5.0	CAINC6N	808.0	488	    Support activities for transportation	Thousands of dollars	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10185	" ""37169"""	Stokes, NC	5.0	CAINC6N	809.0	492	    Couriers and messengers	Thousands of dollars	0	0	(D)	(D)	0	(D)	(D)	(D)	(D)	279	(D)	(D)	(D)	(D)	715	(D)	(D)
10186	" ""37169"""	Stokes, NC	5.0	CAINC6N	811.0	493	    Warehousing and storage	Thousands of dollars	0	0	0	0	0	0	0	(D)	(D)	(D)	0	0	0	0	0	0	0
10187	" ""37169"""	Stokes, NC	5.0	CAINC6N	900.0	51	   Information	Thousands of dollars	382	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2273	(D)	(D)	(D)	(D)	(D)
10188	" ""37169"""	Stokes, NC	5.0	CAINC6N	901.0	511	    Publishing industries (except Internet)	Thousands of dollars	(D)	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0
10189	" ""37169"""	Stokes, NC	5.0	CAINC6N	902.0	512	    Motion picture and sound recording industries	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10190	" ""37169"""	Stokes, NC	5.0	CAINC6N	903.0	515	    Broadcasting (except Internet)	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0
10191	" ""37169"""	Stokes, NC	5.0	CAINC6N	904.0	516	    Internet publishing and broadcasting 4/	Thousands of dollars	0	0	0	0	0	0	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)	(NA)
10192	" ""37169"""	Stokes, NC	5.0	CAINC6N	905.0	517	    Telecommunications	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	(D)	(D)	2251	(D)	(D)	(D)	(D)	(D)
10193	" ""37169"""	Stokes, NC	5.0	CAINC6N	906.0	518	    Data processing, hosting, and related services	Thousands of dollars	0	0	0	0	0	0	0	0	0	(D)	(D)	0	(D)	(D)	0	0	0
10194	" ""37169"""	Stokes, NC	5.0	CAINC6N	907.0	519	    Other information services 4/	Thousands of dollars	0	0	0	0	0	0	0	0	0	(D)	(D)	17	(D)	(D)	(D)	(D)	0
10195	" ""37169"""	Stokes, NC	5.0	CAINC6N	1000.0	52	   Finance and insurance	Thousands of dollars	6345	6384	4676	4396	5050	5333	5875	5660	5332	5820	5923	6119	5972	6054	7115	8665	9416
10196	" ""37169"""	Stokes, NC	5.0	CAINC6N	1001.0	521	    Monetary Authorities-central bank	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10197	" ""37169"""	Stokes, NC	5.0	CAINC6N	1002.0	522	    Credit intermediation and related activities	Thousands of dollars	3518	2733	3181	2939	2792	2840	3120	3325	3282	3663	3638	3482	3231	3013	3277	3573	4395
10198	" ""37169"""	Stokes, NC	5.0	CAINC6N	1003.0	523	    Securities, commodity contracts, and other financial investments and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	619	639	778	560	(D)	573	640	685	609	724	818	819	887
10199	" ""37169"""	Stokes, NC	5.0	CAINC6N	1004.0	524	    Insurance carriers and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	1639	1854	1977	1775	(D)	1584	1645	1952	2132	2317	3020	4273	4134
10200	" ""37169"""	Stokes, NC	5.0	CAINC6N	1005.0	525	    Funds, trusts, and other financial vehicles	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10201	" ""37169"""	Stokes, NC	5.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1264	1544	1680	764	836	997	960	843	6400	(D)	(D)	813	(D)	(D)	(D)	(D)	(D)
10202	" ""37169"""	Stokes, NC	5.0	CAINC6N	1101.0	531	    Real estate	Thousands of dollars	254	294	(D)	(D)	579	642	624	542	579	549	504	545	589	537	579	737	895
10203	" ""37169"""	Stokes, NC	5.0	CAINC6N	1102.0	532	    Rental and leasing services	Thousands of dollars	1010	1250	(D)	(D)	(D)	(D)	(D)	(D)	(D)	152	(D)	(D)	105	(D)	(D)	(D)	156
10204	" ""37169"""	Stokes, NC	5.0	CAINC6N	1103.0	533	    Lessors of nonfinancial intangible assets (except copyrighted works)	Thousands of dollars	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10205	" ""37169"""	Stokes, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	4495	6201	6864	7853	8558	9792	8981	9595	11122	11866	14621	12450	12088	8581	8770	7376	7166
10206	" ""37169"""	Stokes, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10207	" ""37169"""	Stokes, NC	5.0	CAINC6N	1400.0	56	   Administrative and support and waste management and remediation services	Thousands of dollars	1051	1592	2410	1832	2556	3976	4271	4389	4235	7489	4494	5786	6049	6419	9023	9580	12640
10208	" ""37169"""	Stokes, NC	5.0	CAINC6N	1401.0	561	    Administrative and support services	Thousands of dollars	1051	1592	2410	(D)	(D)	3900	(D)	(D)	(D)	7316	4299	5567	(D)	6209	8838	(D)	(D)
10209	" ""37169"""	Stokes, NC	5.0	CAINC6N	1402.0	562	    Waste management and remediation services	Thousands of dollars	0	0	0	(D)	(D)	76	(D)	(D)	(D)	173	195	219	(D)	210	185	(D)	(D)
10210	" ""37169"""	Stokes, NC	5.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	1645	1739	1907	(D)	1318	1447	1628	2791	3277	2430	2059
10211	" ""37169"""	Stokes, NC	5.0	CAINC6N	1600.0	62	   Health care and social assistance	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	41951	44493	44776	(D)	43547	40495	41431	45303	46601	42728	42299
10212	" ""37169"""	Stokes, NC	5.0	CAINC6N	1601.0	621	    Ambulatory health care services	Thousands of dollars	5300	5811	7983	9805	10426	17603	17440	17994	17773	16944	17480	14805	13042	13436	15303	14636	14745
10213	" ""37169"""	Stokes, NC	5.0	CAINC6N	1602.0	622	    Hospitals	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	8790
10214	" ""37169"""	Stokes, NC	5.0	CAINC6N	1603.0	623	    Nursing and residential care facilities	Thousands of dollars	8662	9228	10549	11131	12470	13063	14148	14946	15572	15862	15696	15465	16498	16684	17312	17135	16294
10215	" ""37169"""	Stokes, NC	5.0	CAINC6N	1604.0	624	    Social assistance	Thousands of dollars	1398	1421	1368	2120	2705	2830	(D)	(D)	(D)	3552	(D)	(D)	(D)	(D)	(D)	(D)	2470
10216	" ""37169"""	Stokes, NC	5.0	CAINC6N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	715	785	707	689	822	735	798	700	722	605	708	633	528	686	858	3101	3110
10217	" ""37169"""	Stokes, NC	5.0	CAINC6N	1701.0	711	    Performing arts, spectator sports, and related industries	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	278	206	(D)
10218	" ""37169"""	Stokes, NC	5.0	CAINC6N	1702.0	712	    Museums, historical sites, and similar institutions	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10219	" ""37169"""	Stokes, NC	5.0	CAINC6N	1703.0	713	    Amusement, gambling, and recreation industries	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	580	2895	(D)
10220	" ""37169"""	Stokes, NC	5.0	CAINC6N	1800.0	72	   Accommodation and food services	Thousands of dollars	7960	9245	9337	9562	9726	9288	10579	10734	10718	10227	10102	11224	11124	12974	12781	12843	14436
10221	" ""37169"""	Stokes, NC	5.0	CAINC6N	1801.0	721	    Accommodation	Thousands of dollars	(D)	(D)	(D)	524	473	645	656	918	806	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10222	" ""37169"""	Stokes, NC	5.0	CAINC6N	1802.0	722	    Food services and drinking places	Thousands of dollars	(D)	(D)	(D)	9038	9253	8643	9923	9816	9912	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10223	" ""37169"""	Stokes, NC	5.0	CAINC6N	1900.0	81	   Other services (except government and government enterprises)	Thousands of dollars	16845	18015	18238	19270	18992	20009	21292	22284	21559	21659	21374	22757	22817	24336	25112	21953	22228
10224	" ""37169"""	Stokes, NC	5.0	CAINC6N	1901.0	811	    Repair and maintenance	Thousands of dollars	4134	4459	3679	4268	4320	4700	4794	4701	4021	4061	4059	3861	4437	5259	5853	5028	4918
10225	" ""37169"""	Stokes, NC	5.0	CAINC6N	1902.0	812	    Personal and laundry services	Thousands of dollars	1166	828	877	890	813	924	946	933	895	(D)	858	1749	1429	1262	1135	(D)	(D)
10226	" ""37169"""	Stokes, NC	5.0	CAINC6N	1903.0	813	    Religious, grantmaking, civic, professional, and similar organizations	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	13956	15095	16174	16216	16361	16063	16770	16560	17376	17685	15363	15826
10227	" ""37169"""	Stokes, NC	5.0	CAINC6N	1904.0	814	    Private households	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	429	457	476	427	(D)	394	377	391	439	439	(D)	(D)
10228	" ""37169"""	Stokes, NC	5.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	69912	71992	74875	78286	81303	84826	88853	90767	92444	93062	94018	92798	92919	90615	94343	93994	95160
10229	" ""37169"""	Stokes, NC	5.0	CAINC6N	2001.0	...	   Federal civilian	Thousands of dollars	3726	3871	3866	4214	4315	4252	4662	4594	4752	4767	4461	4384	4282	4336	4725	5046	5353
10230	" ""37169"""	Stokes, NC	5.0	CAINC6N	2002.0	...	   Military	Thousands of dollars	1641	2237	3332	3335	3723	3659	3792	4259	4678	4492	4357	3929	3684	3414	3175	3216	3109
10231	" ""37169"""	Stokes, NC	5.0	CAINC6N	2010.0	...	   State and local	Thousands of dollars	64545	65884	67677	70737	73265	76915	80399	81914	83014	83803	85200	84485	84953	82865	86443	85732	86698
10232	" ""37169"""	Stokes, NC	5.0	CAINC6N	2011.0	...	    State government	Thousands of dollars	5836	6100	6004	6389	6381	6634	7079	7200	7930	7968	10566	10824	11014	10284	10832	10493	10448
10233	" ""37169"""	Stokes, NC	5.0	CAINC6N	2012.0	...	    Local government	Thousands of dollars	58709	59784	61673	64348	66884	70281	73320	74714	75084	75835	74634	73661	73939	72581	75611	75239	76250
10234	" ""37171"""	Surry, NC	5.0	CAINC6N	1.0	...	Compensation of employees (thousands of dollars) 1/	Thousands of dollars	1115847	1098116	1110022	1160199	1175652	1240629	1250052	1234368	1159743	1129965	1151133	1184161	1189432	1255476	1294669	1330466	1404545
10235	" ""37171"""	Surry, NC	5.0	CAINC6N	5.0	...	 Wages and salaries	Thousands of dollars	911554	894472	894864	932800	937287	994659	999217	988180	919414	891467	917904	937214	944597	989688	1025828	1066312	1130379
10236	" ""37171"""	Surry, NC	5.0	CAINC6N	6.0	...	 Supplements to wages and salaries	Thousands of dollars	204293	203644	215158	227399	238365	245970	250835	246188	240329	238498	233229	246947	244835	265788	268841	264154	274166
10237	" ""37171"""	Surry, NC	5.0	CAINC6N	7.0	...	  Employer contributions for employee pension and insurance funds 2/	Thousands of dollars	132541	136453	144184	154818	162733	166678	171708	168596	167253	168664	159434	170642	167975	184856	185518	181170	189931
10238	" ""37171"""	Surry, NC	5.0	CAINC6N	8.0	...	  Employer contributions for government social insurance	Thousands of dollars	71752	67191	70974	72581	75632	79292	79127	77592	73076	69834	73795	76305	76860	80932	83323	82984	84235
10239	" ""37171"""	Surry, NC	5.0	CAINC6N	9.0	...	Average compensation per job (dollars) 3/	Dollars	30116	31204	32363	33572	34785	36622	37223	38151	39107	39113	39486	40275	40624	42065	42408	43271	45513
10240	" ""37171"""	Surry, NC	5.0	CAINC6N	81.0	111-112	 Farm compensation	Thousands of dollars	4896	5429	4818	5063	4859	5371	6687	6595	5893	4853	6256	8058	8400	8382	8178	9517	9773
10241	" ""37171"""	Surry, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	1110951	1092687	1105204	1155136	1170793	1235258	1243365	1227773	1153850	1125112	1144877	1176103	1181032	1247094	1286491	1320949	1394772
10242	" ""37171"""	Surry, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	930717	907964	913597	950332	956001	1010334	1008219	984057	909213	883089	902029	939674	944196	1014776	1038290	1068645	1136066
10243	" ""37171"""	Surry, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	1592	1864	(D)	(D)	(D)	(D)	(D)	(D)	2925	3577	3582	4122	4336	(D)	(D)
10244	" ""37171"""	Surry, NC	5.0	CAINC6N	101.0	113	    Forestry and logging	Thousands of dollars	(D)	(D)	(D)	(D)	426	350	384	376	378	280	(D)	(D)	393	551	(D)	702	694
10245	" ""37171"""	Surry, NC	5.0	CAINC6N	102.0	114	    Fishing, hunting and trapping	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10246	" ""37171"""	Surry, NC	5.0	CAINC6N	103.0	115	    Support activities for agriculture and forestry	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3189	3571	(D)	(D)	(D)
10247	" ""37171"""	Surry, NC	5.0	CAINC6N	200.0	21	   Mining, quarrying, and oil and gas extraction	Thousands of dollars	(D)	(D)	2539	2760	(D)	(D)	(D)	(D)	(D)	(D)	4947	4534	4250	4004	3914	(D)	(D)
10248	" ""37171"""	Surry, NC	5.0	CAINC6N	201.0	211	    Oil and gas extraction	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10249	" ""37171"""	Surry, NC	5.0	CAINC6N	202.0	212	    Mining (except oil and gas)	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10250	" ""37171"""	Surry, NC	5.0	CAINC6N	203.0	213	    Support activities for mining	Thousands of dollars	(D)	(D)	(D)	(D)	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	0	0
10251	" ""37171"""	Surry, NC	5.0	CAINC6N	300.0	22	   Utilities	Thousands of dollars	5471	5949	5854	5360	5623	6020	5844	7301	7836	8311	9055	8653	9497	10413	9800	10364	10359
10252	" ""37171"""	Surry, NC	5.0	CAINC6N	400.0	23	   Construction	Thousands of dollars	152772	143780	144425	159649	165818	176667	167961	174138	165544	151646	152644	163822	160575	170784	155977	181617	220716
10253	" ""37171"""	Surry, NC	5.0	CAINC6N	401.0	236	    Construction of buildings	Thousands of dollars	24938	25185	26258	27720	28308	28297	22773	23121	19140	16911	14659	15015	13654	15798	17206	20258	21907
10254	" ""37171"""	Surry, NC	5.0	CAINC6N	402.0	237	    Heavy and civil engineering construction	Thousands of dollars	97636	88998	87359	98718	103969	113652	109861	115414	116512	103642	106207	110782	111406	109476	99618	118125	130920
10255	" ""37171"""	Surry, NC	5.0	CAINC6N	403.0	238	    Specialty trade contractors	Thousands of dollars	30198	29597	30808	33211	33541	34718	35327	35603	29892	31093	31778	38025	35515	45510	39153	43234	67889
10256	" ""37171"""	Surry, NC	5.0	CAINC6N	500.0	31-33	   Manufacturing	Thousands of dollars	332408	303035	297512	295882	280088	295948	271014	237494	173421	161502	159149	166553	159216	179919	182587	180417	198016
10257	" ""37171"""	Surry, NC	5.0	CAINC6N	510.0	321,327-339	    Durable goods manufacturing	Thousands of dollars	111284	103504	109156	115368	118038	115907	111729	109083	81291	78339	84155	91353	86576	93020	95545	97264	108412
10258	" ""37171"""	Surry, NC	5.0	CAINC6N	511.0	321	     Wood product manufacturing	Thousands of dollars	13285	13018	12687	13348	14879	13268	13298	13623	11722	11228	11767	12323	13420	15035	13685	13776	15641
10259	" ""37171"""	Surry, NC	5.0	CAINC6N	512.0	327	     Nonmetallic mineral product manufacturing	Thousands of dollars	9828	9282	9440	10086	9060	8156	8772	8976	7669	8518	8376	8528	8505	8960	7699	7633	14952
10260	" ""37171"""	Surry, NC	5.0	CAINC6N	513.0	331	     Primary metal manufacturing	Thousands of dollars	8415	8622	12068	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10261	" ""37171"""	Surry, NC	5.0	CAINC6N	514.0	332	     Fabricated metal product manufacturing	Thousands of dollars	15490	13296	12976	13417	14511	18594	20400	21782	26174	28472	32051	36818	34986	40844	45102	45552	47916
10262	" ""37171"""	Surry, NC	5.0	CAINC6N	515.0	333	     Machinery manufacturing	Thousands of dollars	(D)	1219	1630	(D)	1301	9819	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10263	" ""37171"""	Surry, NC	5.0	CAINC6N	516.0	334	     Computer and electronic product manufacturing	Thousands of dollars	923	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0
10264	" ""37171"""	Surry, NC	5.0	CAINC6N	517.0	335	     Electrical equipment, appliance, and component manufacturing	Thousands of dollars	1783	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10265	" ""37171"""	Surry, NC	5.0	CAINC6N	518.0	3361-3363	     Motor vehicles, bodies and trailers, and parts manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10266	" ""37171"""	Surry, NC	5.0	CAINC6N	519.0	3364-3369	     Other transportation equipment manufacturing	Thousands of dollars	0	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10267	" ""37171"""	Surry, NC	5.0	CAINC6N	521.0	337	     Furniture and related product manufacturing	Thousands of dollars	33708	33633	35894	39341	38401	26071	22464	22529	10490	8885	8045	7789	3543	1163	1241	1042	973
10268	" ""37171"""	Surry, NC	5.0	CAINC6N	522.0	339	     Miscellaneous manufacturing	Thousands of dollars	26865	22485	22714	25549	26065	25510	23523	17445	14003	14058	15039	16717	17871	18608	20002	21244	20705
10269	" ""37171"""	Surry, NC	5.0	CAINC6N	530.0	311-316,322-326	    Nondurable goods manufacturing	Thousands of dollars	221124	199531	188356	180514	162050	180041	159285	128411	92130	83163	74994	75200	72640	86899	87042	83153	89604
10270	" ""37171"""	Surry, NC	5.0	CAINC6N	531.0	311	     Food manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
10271	" ""37171"""	Surry, NC	5.0	CAINC6N	532.0	312	     Beverage and tobacco product manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	2574	(D)	2373	2219	(D)	(D)	2905	2886	3198	3729	2365	2371
10272	" ""37171"""	Surry, NC	5.0	CAINC6N	533.0	313	     Textile mills	Thousands of dollars	63699	60300	58070	61323	53276	56176	41573	25039	15016	7156	(D)	(D)	(D)	(D)	(D)	3510	(D)
10273	" ""37171"""	Surry, NC	5.0	CAINC6N	534.0	314	     Textile product mills	Thousands of dollars	(D)	(D)	3123	(D)	1809	866	3094	1585	(D)	(D)	691	1508	1505	1522	1497	1601	(D)
10274	" ""37171"""	Surry, NC	5.0	CAINC6N	535.0	315	     Apparel manufacturing	Thousands of dollars	117814	95046	85851	71358	60046	76172	60812	47992	25519	26482	21222	19575	18079	22024	22401	19613	19847
10275	" ""37171"""	Surry, NC	5.0	CAINC6N	536.0	316	     Leather and allied product manufacturing	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	978	1065	979	1050	1179	(D)	1661	2804	2879	3007	(D)
10276	" ""37171"""	Surry, NC	5.0	CAINC6N	537.0	322	     Paper manufacturing	Thousands of dollars	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0
10277	" ""37171"""	Surry, NC	5.0	CAINC6N	538.0	323	     Printing and related support activities	Thousands of dollars	1894	2203	2597	2798	3290	4137	4174	4804	4225	5142	5322	5693	5991	7549	6509	7400	7511
