	GeoArea_FIPS	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Estimated_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type
12050	37101	Johnston County, NC	North Central		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	31.300000000000004		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12051	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	22.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12052	37105	Lee County, NC	North Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	29.5		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12053	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	23.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12054	37109	Lincoln County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	28.9		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12055	37113	Macon County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	29.5		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12056	37115	Madison County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	29.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12057	37117	Martin County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	22.0		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12058	37111	McDowell County, NC	Northwest	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	23.6		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12059	37119	Mecklenburg County, NC	Southwest		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	48.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12060	37121	Mitchell County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.20000000000001		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12061	37123	Montgomery County, NC	South Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	25.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12062	37125	Moore County, NC	South Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	43.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12063	37127	Nash County, NC	North Central	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.8		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12064	37129	New Hanover County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	46.4		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12065	37131	Northampton County, NC	Northeast	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	17.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12066	37133	Onslow County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	28.0		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12067	37135	Orange County, NC	North Central	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	61.2		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12068	37137	Pamlico County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	28.3		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12069	37139	Pasquotank County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	30.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12070	37141	Pender County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	30.8		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12071	37143	Perquimans County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12072	37145	Person County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	24.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12073	37147	Pitt County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	38.5		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12074	37149	Polk County, NC	Western	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	35.9		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12075	37151	Randolph County, NC	Piedmont-Triad	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	22.9		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12076	37153	Richmond County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	21.0		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12077	37155	Robeson County, NC			FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	20.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12078	37157	Rockingham County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	21.4		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12079	37159	Rowan County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.3		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12080	37161	Rutherford County, NC	Western	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	27.8		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12081	37163	Sampson County, NC	South Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	20.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12082	37165	Scotland County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	21.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12083	37167	Stanly County, NC	Southwest		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	25.0		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12084	37169	Stokes County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	19.8		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12085	37171	Surry County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	24.4		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12086	37173	Swain County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.6		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12087	37175	Transylvania County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	37.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12088	37177	Tyrrell County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	14.0		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12089	37179	Union County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	40.2		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12090	37181	Vance County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	18.2		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12091	37183	Wake County, NC	North Central	Capital Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	56.1		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12092	37185	Warren County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	20.7		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12093	37187	Washington County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	21.70000000000001		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12094	37189	Watauga County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	46.2		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12095	37191	Wayne County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.70000000000001		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12096	37193	Wilkes County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	21.3		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12097	37195	Wilson County, NC	North Central	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	26.6		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12098	37197	Yadkin County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	22.9		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12099	37199	Yancey County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2013.0	25.6		PCS	2	YR	The Year 2013	01/1/2013 0:00	Percent
12100	37001	Alamance County, NC	Piedmont-Triad	Regional Partnership	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	30.70000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12101	37003	Alexander County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12102	37005	Alleghany County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12103	37007	Anson County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	18.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12104	37009	Ashe County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12105	37011	Avery County, NC	Northwest	High Country	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12106	37013	Beaufort County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12107	37015	Bertie County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	18.3		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12108	37017	Bladen County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	21.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12109	37019	Brunswick County, NC	Southeast	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	35.3		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12110	37021	Buncombe County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	43.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12111	37023	Burke County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.3		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12112	37025	Cabarrus County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	35.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12113	37027	Caldwell County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	22.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12114	37029	Camden County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	33.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12115	37031	Carteret County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	34.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12116	37033	Caswell County, NC	Piedmont-Triad	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	17.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12117	37035	Catawba County, NC	Northwest	Western Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	31.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12118	37037	Chatham County, NC	North Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	42.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12119	37039	Cherokee County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	26.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12120	37041	Chowan County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	29.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12121	37043	Clay County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	29.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12122	37045	Cleveland County, NC	Southwest	Region C	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12123	37047	Columbus County, NC	South Central	Cape Fear	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	22.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12124	37049	Craven County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	32.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12125	37051	Cumberland County, NC	South Central	Cumberland County	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	33.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12126	37053	Currituck County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12127	37055	Dare County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	37.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12128	37057	Davidson County, NC	Piedmont-Triad	DavidsonWorks, Inc.	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	26.6		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12129	37059	Davie County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	35.30000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12130	37061	Duplin County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	18.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12131	37063	Durham County, NC	North Central	Durham	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	51.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12132	37065	Edgecombe County, NC	North Central	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	19.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12133	37067	Forsyth County, NC	Piedmont-Triad	Northwest Piedmont	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	39.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12134	37069	Franklin County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.20000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12135	37071	Gaston County, NC	Southwest	Gaston County	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12136	37073	Gates County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	22.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12137	37075	Graham County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.2		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12138	37077	Granville County, NC	North Central	Kerr-Tar	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	27.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12139	37079	Greene County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12140	37081	Guilford County, NC	Piedmont-Triad	Greensboro/High Point/Guilford	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	41.0		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12141	37083	Halifax County, NC	Northeast	Turning Point	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	20.5		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12142	37085	Harnett County, NC	North Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	28.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12143	37087	Haywood County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	35.4		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12144	37089	Henderson County, NC	Western	Mountain Area	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	37.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12145	37091	Hertford County, NC	Northeast	Region Q	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.70000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12146	37093	Hoke County, NC	South Central	Lumber River	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	29.8		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12147	37095	Hyde County, NC	Northeast	Northeastern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	19.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12148	37097	Iredell County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	34.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12149	37099	Jackson County, NC	Western	Southwestern	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	38.7		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12150	37101	Johnston County, NC	North Central		FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	31.300000000000004		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12151	37103	Jones County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	24.1		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12152	37105	Lee County, NC	North Central	Triangle South	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	29.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12153	37107	Lenoir County, NC	Southeast	Eastern Carolina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	23.9		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
12154	37109	Lincoln County, NC	Southwest	Centralina	FRED_S1501ACSTOTAL0_00000	People 25 Years and OVer Who Have Completed an Associates Degree or Higher (5-year estimate) by County (Percent)	2014.0	29.70000000000001		PCS	2	YR	The Year 2014	01/1/2014 0:00	Percent
